source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4252499557111715456,282.796713247806,-6.319765583940589,20.217173,19.563416,18.889015
4252501240738894848,282.84992613104527,-6.272476288591112,19.62305,,
4252501962293614208,282.74455332047563,-6.344377090178235,20.359606,19.227358,18.62669
4252502164081751040,282.760770893404,-6.316261182378007,16.553795,17.554804,15.439483
4252499522751714048,282.8295331685909,-6.3177741681199935,19.658493,19.76291,18.613459
4252499694550669184,282.8265657721052,-6.293440780958523,20.21955,,
4252499037366662400,282.7768236080459,-6.344029655646483,19.812391,,
4252499282267508736,282.81760296322466,-6.337069058377863,17.010857,17.694387,16.017448
4252502065373084416,282.734148468922,-6.325500959885608,19.954187,,
4252502168452259712,282.7528985925545,-6.314451986416408,17.675558,18.26959,16.562353
4252502134092307328,282.7717357856894,-6.320223673021716,20.127855,,
4252501240738895616,282.84932512574227,-6.272980551861955,19.592308,19.68364,17.962612
4252499110434934528,282.8031019117633,-6.332585113483676,19.99588,,
4252499282267509120,282.81716576351016,-6.3374125144805475,19.405539,,
4252502065373044224,282.73789832257063,-6.327572810886311,20.247574,,
4252502099732568704,282.7671403651851,-6.324363783536199,19.339357,19.700844,17.866028
4252502065373043968,282.74176385800496,-6.324464764474325,19.362858,,
4252499557111741440,282.7997662741045,-6.314073890257811,16.647844,17.036991,15.706747
4252499728910405632,282.8305040275208,-6.290224194870156,19.184015,,
4252502168452258816,282.7526696995997,-6.3154296851547675,20.374575,20.192272,18.618465
4252502202846043392,282.76253688398464,-6.30172026623957,18.764425,19.020393,17.385332
4252499041715670144,282.7680065548203,-6.340860140235727,19.72466,,
4252502065373037312,282.74654812952434,-6.321555112857195,19.33815,19.196865,17.99452
4252499522751763584,282.82716478453216,-6.314996761415162,20.218288,,
4252502031013298816,282.73349849562936,-6.33310955376485,19.577538,19.402407,18.10941
4252499522751763712,282.8272533804542,-6.314599404856551,19.482344,19.478737,18.035942
4252502134096032384,282.7782320250197,-6.309335583787353,19.454853,19.019526,17.87715
4252499282267511680,282.8182660412662,-6.334686963788744,19.041191,18.896461,17.775738
4252499179154594944,282.7915077300331,-6.324245350737388,19.172884,18.522535,17.568205
4252499110434902784,282.8046587454565,-6.334568378015824,20.082174,,
4252499625830978432,282.83546766875656,-6.3073994583200985,19.812708,19.677198,18.428297
4252498904310388736,282.81386527493197,-6.3389924634630335,18.352184,,
4252501202007961344,282.8407923858158,-6.278030041516067,18.051876,18.91177,16.866886
4252499076075163776,282.7935704983187,-6.344349648914067,18.291418,18.673643,17.426985
4252502065373038464,282.7448332734891,-6.32292353628597,19.74547,19.599657,18.49369
4252499110434902016,282.7994925047103,-6.339159147394259,20.156336,19.60499,18.382822
4252502202846043776,282.7612386245239,-6.303394324247962,20.093575,,
4252499591471455616,282.80656162103725,-6.310886722169152,18.12472,18.012785,16.991503
4252499316627244672,282.8362008750702,-6.321820429596601,16.320696,16.95319,15.496397
4252502202846043904,282.76072978586245,-6.303416084600456,17.86209,18.340563,16.82746
4252501206379157888,282.8402224838915,-6.28105070473848,20.665545,,
4252501962293608960,282.7474710093081,-6.342305372244367,17.60251,17.862267,16.518063
4252496361651116800,282.71819280804874,-6.333673223470655,19.127323,19.264664,18.09233
4252499728910407680,282.8357106210138,-6.285318288684528,19.713888,19.668312,18.380178
4252499041715640448,282.76666707729294,-6.346186721748838,19.633266,,
4252499110434905856,282.80164162177357,-6.336876968662704,19.265385,20.038963,18.242683
4252501206379158016,282.8404507461099,-6.281104577932116,19.64088,19.527197,18.143839
4252501996653380608,282.74868440371665,-6.338442934754143,20.577871,,
4252502031013300992,282.7327267998931,-6.333540972210671,19.72207,19.795855,18.47035
4252499144794855680,282.78143430438297,-6.333136611349556,20.442112,,
4252502168452254336,282.7533771776115,-6.3153418898086935,19.96302,19.434832,18.102716
4252499694550664704,282.823871813757,-6.296354370624887,19.0059,18.99383,17.543121
4252499591471449728,282.80674445359165,-6.311460249467504,19.251642,,
4252499591471449856,282.80565541415575,-6.31265601987327,19.39732,,
4252499110434904576,282.80380632990705,-6.334941087996011,19.729023,19.176073,18.086674
4252499591471449984,282.80577723569166,-6.31229906267518,19.567385,,
4252499660190718720,282.84657981963085,-6.297305644240206,20.401094,,
4252499690206365952,282.8186629294464,-6.30526234619699,20.157364,19.564167,18.377476
4252499144794850304,282.77520829108545,-6.338754421373728,19.779352,19.532997,18.377115
4252499690206366080,282.813433094039,-6.297695635767211,18.243994,18.638027,17.187475
4252499522751764608,282.82037203000027,-6.320564010595429,19.979385,,
4252499144794850560,282.7753863529996,-6.33911368178301,20.20239,,
4252499591471449472,282.81421841780616,-6.304871246782534,16.049217,16.387136,15.1919775
4252499419675242112,282.84175158976495,-6.309043186489836,20.220877,,
4252501996653349632,282.752758991205,-6.337495180737363,19.750887,,
4252499076075165952,282.78577833079726,-6.351035110370669,19.589039,19.64807,18.437286
4252499041715634688,282.7670737704488,-6.3465180290457255,19.410116,19.212042,17.689577
4252499557111710336,282.8036367818703,-6.314285390751321,19.645638,19.845213,18.226074
4252499660190713344,282.84603578793497,-6.298213115581796,19.822533,19.252998,17.983208
4252502065373040000,282.74523264716294,-6.322329402385795,20.532606,,
4252499316627246848,282.8265028573826,-6.329389991634679,15.644467,16.10943,14.892846
4252499660190713472,282.84627527785,-6.298183186631243,19.62614,,
4252499660190713600,282.8431287468995,-6.300929762046494,19.629654,19.463432,18.305473
4252499316627246080,282.8283129105257,-6.3280114544921,16.808372,17.75034,15.642885
4252499144794854784,282.7805176202253,-6.334063049067642,19.713934,,
4252499316593248256,282.82380417749715,-6.32631849759732,20.275187,,18.950264
4252501206379079168,282.8497446960428,-6.281957759491932,20.599049,,
4252502134092201344,282.7868166320399,-6.3166512054317865,19.89687,,
4252499488392142464,282.8104581712322,-6.317861501634058,20.49156,,
4252501206381815168,282.8464391509731,-6.281227880771355,19.989578,,
4252502099735217536,282.7664587626991,-6.3225063309038365,20.521828,,
4252499076075272832,282.78304241862526,-6.342878736627563,20.122782,18.943432,18.447775
4252498973000416384,282.77800868786466,-6.346491862077325,20.684628,,
4252502095364251008,282.767764404309,-6.329935248014402,17.565868,18.55095,16.440002
4252502134094957312,282.7801351443598,-6.310224418588888,20.324053,19.905352,18.66248
4252499106063546112,282.79325114226697,-6.338561574329827,18.193789,18.5818,17.287655
4252501996657393280,282.7601067727058,-6.335369096135593,20.63419,,
4252502168452179200,282.7578256352018,-6.319449191052953,17.808641,18.143723,16.862644
4252499110435006080,282.79262265276105,-6.334502253288138,19.499481,,
4252501206381806208,282.8512984469291,-6.278392278119937,20.683237,19.95199,19.486496
4252501996657393152,282.75819358743155,-6.333641373773423,20.620028,,
4252499110435005952,282.7930450522415,-6.334104794713953,18.975183,,
4252498904276368256,282.8039661182899,-6.345624235448252,20.117256,,
4252499316593228544,282.82792885798267,-6.324709772160469,19.042547,19.438944,17.996967
4252499522751865856,282.8194056927089,-6.311418899141327,19.939259,,
4252502026662901376,282.73084910474444,-6.3288356788565565,16.908396,17.438017,16.087406
4252499110439364224,282.791334299903,-6.338346130869086,19.79339,19.971106,18.47306
4252502168485667328,282.7545677039676,-6.316848620690334,20.12357,19.527393,18.629093
4252499179157245824,282.79201851819886,-6.330106275094741,19.803698,,
4252502168456078080,282.76021996930245,-6.312283691537322,18.86812,19.040812,17.629646
4252498904276367360,282.80632841562254,-6.343892478207736,17.529488,,
4252499041718291456,282.76665798842123,-6.352482643774858,19.04562,19.164469,17.665485
4252499625831079936,282.8262887208451,-6.305069324035774,20.533741,,
4252499522751864960,282.8225227650414,-6.3088955509106714,19.344965,19.437727,18.151264
4252499488392126720,282.8019488220782,-6.32701965562939,18.507912,19.417465,17.287539
4252499179157244032,282.788465426648,-6.3335260787378305,20.249279,,
4252502026662901888,282.730823925428,-6.3376054352739,18.904808,19.068789,17.707647
4252499179188855552,282.78184248759874,-6.327121116285756,16.468122,17.017868,15.613849
4252502168456078592,282.75487230423886,-6.310183633389193,19.846506,19.798445,18.501894
4252498972996054784,282.7788841635971,-6.346946811962129,20.218935,19.851353,18.107088
4252499625831083008,282.8270749838371,-6.304497867616787,20.658844,,
4252499282236247296,282.82419217472665,-6.329874268059088,20.10293,20.49695,19.077494
4252499625831083136,282.8230395741799,-6.308064371102717,19.279564,19.12341,17.796082
4252501962296276608,282.73931055254883,-6.34463897737181,20.507065,,
4252502168452184064,282.76053017724325,-6.315666929506831,18.258516,18.613653,16.931292
4252501206381819264,282.85002326248264,-6.277778766631532,20.077251,,
4252499625831082496,282.83092056472293,-6.301318235347146,19.268219,19.357143,17.698063
4252502031013299712,282.7307929042135,-6.335354049426236,19.784693,19.423203,18.423466
4252499282233483648,282.8197254756781,-6.3329070034399075,17.624441,18.140951,16.756233
4252499316593225344,282.82561580128527,-6.327228677191475,20.489038,,
4252499660190820352,282.8435354471395,-6.290005822558366,20.155947,19.709019,18.429352
4252502168456079360,282.7586552116816,-6.314537621588246,18.946117,19.358738,17.659725
4252499660190820480,282.8433531963934,-6.2903936800553675,20.35115,,18.766638
4252498869921196672,282.79778863317506,-6.34620902171109,19.631832,19.365685,18.302382
4252501996653252736,282.76242901522556,-6.338021292584747,20.174498,19.640314,18.403059
4252501240741556608,282.85442158720025,-6.274055974662842,20.096275,20.293993,18.797684
4252502202814500992,282.76666393933533,-6.312478045804145,19.10837,19.079107,17.756567
4252502099732469632,282.7750182856294,-6.326703933875875,20.802662,,
4252499488392128896,282.80309088393017,-6.325875282473197,20.517702,,
4252499655819634560,282.837078574893,-6.298785108677833,14.301317,15.387041,13.210841
4252502099736604032,282.7657992603148,-6.323823461873146,20.561842,,
4252498904276363904,282.8115492678176,-6.339762845534324,18.66618,,
4252499655819633792,282.8470613944037,-6.294502686275779,18.301039,18.882195,17.288607
4252499282236257408,282.8150326680596,-6.336423183858125,20.309954,20.533854,18.74463
4252499316593224448,282.82995836515033,-6.323232448460276,16.768343,17.237122,15.892191
4252501996653253888,282.75831929344906,-6.341535724737608,20.413567,,
4252499316593176704,282.82844500106626,-6.3295586482847925,20.32597,,
4252499694553333504,282.82223895961545,-6.302015205938362,20.548786,,
4252499660190832000,282.84253421930674,-6.289780589872886,18.78531,18.753191,17.491251
4252499110435017216,282.797371140107,-6.329180692106103,18.436163,,
4252501996653255168,282.7576445186583,-6.341887305693935,18.149319,18.611843,17.228048
4252499110435017472,282.79723297775854,-6.329898359232735,19.62963,,
4252499076077979264,282.78516492752004,-6.343073661732811,19.987562,,
4252499522751877120,282.82044544834264,-6.30923883657479,19.800667,19.58512,17.490313
4252501962296271488,282.7400862286844,-6.344557836278165,19.25678,18.05797,17.355389
4252499110435017088,282.797144200927,-6.329452716439295,16.568245,16.981564,15.699669
4252499621459847168,282.8350433476019,-6.304886672223541,16.782646,17.285471,15.98755
4252502099732632832,282.757084455691,-6.326932179537904,19.56157,19.364136,17.919233
4252502164085544576,282.7536775018421,-6.3118654634131275,17.991043,18.745905,16.719181
4252502134094962816,282.7713686164904,-6.3172349431934585,17.884323,18.323673,16.981888
4252499316593235328,282.8332718114515,-6.319282452970546,19.075792,19.552992,17.83047
4252499041749406592,282.7631102994642,-6.34636906021447,17.369017,17.995707,16.430042
4252499037344073088,282.76577890821244,-6.338392420810979,17.127178,17.652136,16.150473
4252502031013219968,282.7323057060754,-6.342296401193639,20.107887,,
4252499625831096192,282.8253548204117,-6.304682425647439,20.084396,,
4252498972996067072,282.77282089741465,-6.351010036071677,20.046019,18.72294,18.537607
4252501206381814912,282.8471278926708,-6.280795810696327,19.038752,19.3077,17.880774
4252502099732464512,282.77143316562535,-6.330655257007073,20.517872,,
4252499282233495680,282.8208402191432,-6.330363443895367,20.441872,19.797672,18.5866
4252501206381815040,282.84602678749536,-6.281519214656458,20.685461,,
4252501962297662080,282.74681311037324,-6.34606515200814,20.734581,,
4252502168452172032,282.76094021168433,-6.31733675408684,17.9621,18.49766,17.039103
4252499655819635456,282.84410418318436,-6.3037258498291715,17.399296,17.834986,16.537966
4252498972996065920,282.77739767005147,-6.347171757952246,17.859295,18.080622,16.513275
4252501206381815296,282.8464322634572,-6.281418853992029,17.541813,17.945442,16.615814
4252502164085545472,282.7564438183555,-6.311611045024951,16.397068,16.897652,15.655453
4252499454032190976,282.8449630087231,-6.308703777853209,19.56954,19.459635,18.115551
4252499655819634688,282.83518676299485,-6.297824674405891,15.558929,16.533787,14.537087
4252499625831095040,282.8239034071131,-6.306170806751286,20.706137,,
4252499110435018880,282.7955301381598,-6.331258213465023,20.402685,21.519915,18.774658
4252499655819635072,282.83939739874074,-6.296886105247559,15.425275,16.412699,14.420009
4252499694553326336,282.8209892468728,-6.303875088989308,17.604578,18.100975,16.730848
4252499522751879424,282.8152009882271,-6.31388916944351,20.203318,,
4252499552740360832,282.7951995916706,-6.3119999356342795,16.156889,16.628584,15.373087
4252502198445285120,282.76174674914284,-6.306395268944844,14.874375,15.177456,14.378177
4252502198445284992,282.7617143882516,-6.3048286119601755,14.179101,15.266806,13.136901
4252499419672451584,282.8400345838484,-6.313273096271879,19.417995,19.745913,18.090406
4252502095366069632,282.7612998540517,-6.328808827859697,16.913921,17.475002,16.097572
4252501137659577600,282.8472289913239,-6.286010926926417,19.626074,,
4252502198445284608,282.7610765395728,-6.307384372756015,14.880236,15.684682,13.971283
4252499655819646208,282.8427141259477,-6.292617604322162,17.3035,18.488155,16.10847
4252502099732464768,282.77100027607617,-6.3303236570204415,20.040298,,
4252499625831089536,282.830144516817,-6.301084055124037,19.616928,19.792337,18.225266
